Type,AP_height,AP_width,AP1_peak,AP1_width,Spikecount,ISI mean,dvdt Peak1 Height,dvdt Peak1 Voltage,dvdt Peak2 Height,dvdt Peak2 Voltage,dvdt Threshold,ais spikecount,nex spikecount,disdend spikecount
mut1_1_121123,26.97837457539518,0.29999999999998295,30.298991370023376,0.8087836836509048,8,59.25714285715214,361.9368355609701,-44.65757056162389,565.7180862794395,0.6132954824673442,-57.14044409123108,8,0,0
