Type,AP_height,AP_width,AP1_peak,AP1_width,Spikecount,ISI mean,dvdt Peak1 Height,dvdt Peak1 Voltage,dvdt Peak2 Height,dvdt Peak2 Voltage,dvdt Threshold,ais spikecount,nex spikecount,disdend spikecount
mut1_1_121123,23.812449934803773,0.19999999999998863,24.10252983309181,0.7917941220901781,8,59.68571428572367,337.56428695725873,-43.372647698514726,482.1125699038474,2.756293829868103,-57.132368829971306,8,0,0
