c1,c2,c3,i1,i2,i3,i4,o
0.9020795201554044,2.943340334331158e-10,4.5440820619853404e-10,0.09792047854519036,1.0613221506725131e-13,1.5789035458143872e-13,1.8468535254866394e-13,5.502142679347755e-10
0.902079537376406,2.9371468972700245e-10,4.528681647721883e-10,0.09792046132900625,1.060993090536144e-13,1.5781495197115248e-13,1.8456111883873477e-13,5.475564585217604e-10
0.9020795549642835,2.930817022808906e-10,4.513230676127693e-10,0.09792044374593598,1.0606497331105268e-13,1.5773740219295136e-13,1.8443491526847313e-13,5.449276168017882e-10
0.9020795729159115,2.924355177596773e-10,4.497735389833924e-10,0.09792042579910462,1.0602919933689869e-13,1.5765772514779117e-13,1.843067742562256e-13,5.423268882773114e-10
0.9020795912282268,2.9177657941643655e-10,4.482201681858642e-10,0.09792040749157511,1.0599197997010906e-13,1.5757594096825517e-13,1.8417672712372602e-13,5.397536716000098e-10
0.9020796098982252,2.911053261363826e-10,4.466635011004869e-10,0.09792038882635151,1.059533093359592e-13,1.5749206995403353e-13,1.840448036738679e-13,5.372069619253677e-10
0.9020796289229583,2.9042219186869846e-10,4.451040540063257e-10,0.097920369806382,1.0591318279146e-13,1.574061325390395e-13,1.8391103277285653e-13,5.346862259194342e-10
0.9020796482995309,2.897276048583913e-10,4.435423047349067e-10,0.09792035043456167,1.0587159687073899e-13,1.5731814923810067e-13,1.8377544191747796e-13,5.321905232888727e-10
0.9020796680250982,2.890219872493017e-10,4.41978706132962e-10,0.097920330713735,1.0582854923158113e-13,1.5722814062411361e-13,1.8363805780692052e-13,5.29719381993189e-10
0.902079688096864,2.8830575460843335e-10,4.4041368230055496e-10,0.0979203106466981,1.0578403860276815e-13,1.5713612729590132e-13,1.8349890614709371e-13,5.27272136456536e-10
0.9020797085120783,2.8757931531348305e-10,4.388476223983091e-10,0.09792029023620073,1.0573806473167633e-13,1.5704212983171844e-13,1.833580113408693e-13,5.248478234689192e-10
0.9020797292680357,2.8684307043557546e-10,4.372808992786739e-10,0.09792026948494827,1.0569062833374012e-13,1.569461687846574e-13,1.8321539729885917e-13,5.224461629919644e-10
0.9020797503620733,2.860974133794924e-10,4.357138596854168e-10,0.09792024839560332,1.0564173104285009e-13,1.5684826465468174e-13,1.8307108698029664e-13,5.200664582223808e-10
0.9020797717915696,2.853427296510534e-10,4.3414682870902184e-10,0.09792022697078731,1.0559137536303494e-13,1.5674843787017703e-13,1.8292510257035986e-13,5.177081466100518e-10
0.9020797935539427,2.845793967383355e-10,4.325801139207913e-10,0.09792020521308197,1.0553956462172049e-13,1.5664670877799036e-13,1.827774656479516e-13,5.153707959740781e-10
0.9020798156466493,2.838077838895758e-10,4.3101400108578925e-10,0.09792018312503054,1.0548630292412177e-13,1.5654309762282997e-13,1.8262819697631372e-13,5.130537760803623e-10
0.9020798380671832,2.830282518682777e-10,4.294487528992176e-10,0.09792016070913909,1.0543159510861372e-13,1.56437624523246e-13,1.8247731642623407e-13,5.107563713116928e-10
0.9020798608130742,2.8224115309882755e-10,4.278846240648667e-10,0.09792013796787756,1.0537544670432029e-13,1.5633030948095054e-13,1.8232484363854874e-13,5.084784317135456e-10
0.9020798838818874,2.814468315440609e-10,4.263218509086567e-10,0.09792011490368083,1.0531786388990775e-13,1.5622117236528817e-13,1.8217079754945376e-13,5.062193844415169e-10
0.9020799072712219,2.806456226182367e-10,4.247606525832365e-10,0.09792009151894963,1.0525885345362734e-13,1.5611023289978203e-13,1.8201519642962591e-13,5.03978676873158e-10
0.9020799309787102,2.79837853473478e-10,4.232012457270635e-10,0.09792006781605148,1.0519842275578474e-13,1.5599751068081892e-13,1.818580585338461e-13,5.01756316908722e-10
0.902079955002017,2.790238425926231e-10,4.216438174425042e-10,0.09792004379732142,1.0513657969119654e-13,1.558830251341174e-13,1.816994008799587e-13,4.995512352091536e-10
0.9020799793388388,2.782039000648511e-10,4.2008855169332613e-10,0.09792001946506289,1.0507333265389943e-13,1.5576679553077624e-13,1.8153924041583803e-13,4.973633680831555e-10
0.902080003986903,2.773783278527518e-10,4.185356294127161e-10,0.09791999482154838,1.0500869050397684e-13,1.5564884100195428e-13,1.8137759402563242e-13,4.951926580446423e-10
0.9020800289439674,2.7654741943612837e-10,4.1698520423677184e-10,0.09791996986902012,1.0494266253431767e-13,1.5552918049783663e-13,1.8121447743382285e-13,4.930380793749584e-10
0.9020800542078193,2.7571146026927765e-10,4.1543743416433056e-10,0.09791994460969067,1.048752584400163e-13,1.5540783281793216e-13,1.8104990661151425e-13,4.908998265819679e-10
0.902080079776275,2.748707275254663e-10,4.138924540507026e-10,0.09791991904574361,1.048064882879125e-13,1.5528481657794508e-13,1.8088389654269471e-13,4.88777010830593e-10
0.9020801056471794,2.7402549071161883e-10,4.123504096791302e-10,0.09791989317933401,1.0473636248916361e-13,1.5516015025311245e-13,1.8071646274315666e-13,4.866700678714518e-10
0.9020801318184053,2.7317601134686716e-10,4.1081142165924564e-10,0.097919867012589,1.046648917715906e-13,1.5503385213857336e-13,1.805476196462065e-13,4.845780190389115e-10
0.9020801582878529,2.7232254324458916e-10,4.0927560882153165e-10,0.09791984054760831,1.0459208715381406e-13,1.5490594036266735e-13,1.8037738163621225e-13,4.825007791683121e-10
0.9020801850534494,2.714653326470373e-10,4.0774308283302866e-10,0.0979198137864647,1.0451795992060979e-13,1.5477643288700932e-13,1.802057628080163e-13,4.804380517469649e-10
0.9020802121131485,2.7060461843354443e-10,4.062139513314988e-10,0.0979197867312044,1.0444252159967472e-13,1.5464534751287724e-13,1.80032777104932e-13,4.783896587592569e-10
0.9020802394649298,2.697406319153172e-10,4.0468830187985485e-10,0.09791975938384764,1.0436578393836205e-13,1.5451270185094936e-13,1.7985843759455073e-13,4.76354779906229e-10
0.9020802671067988,2.688735975615237e-10,4.031662385398915e-10,0.09791973174638903,1.0428775888349036e-13,1.5437851337306846e-13,1.7968275810092817e-13,4.743340248399933e-10
0.902080295036786,2.6800373277488865e-10,4.0164784538260647e-10,0.09791970382079793,1.0420845856093095e-13,1.5424279938020027e-13,1.7950575158092088e-13,4.723265834154943e-10
0.9020803232529468,2.6713124805273404e-10,4.001332013991219e-10,0.09791967560901886,1.0412789525626484e-13,1.541055770042636e-13,1.7932743077860612e-13,4.703322091325369e-10
0.9020803517533612,2.6625634742201996e-10,3.9862239162036535e-10,0.09791964711297192,1.040460813973797e-13,1.5396686323413615e-13,1.7914780872480249e-13,4.683510966643987e-10
0.902080380536133,2.653792280918881e-10,3.971154768128144e-10,0.09791961833455311,1.0396302953631986e-13,1.538266748727372e-13,1.7896689738166056e-13,4.663822472881342e-10
0.9020804095993901,2.645000811196863e-10,3.956125330785095e-10,0.09791958927563468,1.0387875233379648e-13,1.5368502858338746e-13,1.7878470940390817e-13,4.6442620427524825e-10
0.9020804389412834,2.6361909133640876e-10,3.9411362358646436e-10,0.09791955993806552,1.0379326254378557e-13,1.5354194087109984e-13,1.7860125688573658e-13,4.624824168029004e-10
0.9020804685599872,2.6273643736548644e-10,3.926188021511293e-10,0.09791953032367143,1.0370657299852209e-13,1.533974280721216e-13,1.7841655151114032e-13,4.6055045770365636e-10
0.9020804984536984,2.6185229206622706e-10,3.91128130091436e-10,0.0979195004342555,1.0361869659528982e-13,1.5325150638096738e-13,1.782306053059117e-13,4.5863056136827555e-10
0.9020805286206363,2.6096682253366324e-10,3.8964165937080415e-10,0.09791947027159838,1.0352964628346139e-13,1.531041918385896e-13,1.7804342989004651e-13,4.5672230843346623e-10
0.9020805590590422,2.600801900456498e-10,3.8815943050639653e-10,0.09791943983745863,1.0343943505160462e-13,1.5295550031599533e-13,1.7785503637639224e-13,4.5482518313261436e-10
0.9020805897671794,2.591925506465416e-10,3.8668149771057677e-10,0.097919409133573,1.0334807591677394e-13,1.528054475540144e-13,1.7766543649202765e-13,4.5293965787826945e-10
0.9020806207433327,2.5830405506534344e-10,3.852079034631978e-10,0.0979193781616567,1.032555819136893e-13,1.5265404914478198e-13,1.7747464145226697e-13,4.5106522045862143e-10
0.9020806519858081,2.57414848793964e-10,3.8373868472363745e-10,0.09791934692340376,1.0316196608434295e-13,1.5250132052742583e-13,1.7728266222974292e-13,4.492015890781333e-10
0.9020806834929326,2.565250723076536e-10,3.822738786923828e-10,0.09791931542048724,1.0306724146849333e-13,1.523472769964301e-13,1.7708950980984666e-13,4.473487064575382e-10
0.9020807152630536,2.556348612746102e-10,3.8081352273931785e-10,0.09791928365455954,1.0297142109497892e-13,1.5219193370926813e-13,1.7689519519010545e-13,4.455065177301212e-10
0.9020807472945391,2.5474434655039446e-10,3.7935764621580586e-10,0.09791925162725268,1.0287451797310843e-13,1.5203530567533426e-13,1.7669972901467358e-13,4.4367464564765915e-10
0.9020807795857774,2.538536543226947e-10,3.7790627640392396e-10,0.09791921934017854,1.0277654508462791e-13,1.5187740775825815e-13,1.7650312183493704e-13,4.418529396741906e-10
0.9020808121351762,2.529629064577267e-10,3.764594467418916e-10,0.09791918679492916,1.026775153769164e-13,1.5171825469616337e-13,1.7630538447867103e-13,4.4004157850698637e-10
0.9020808449411634,2.520722204099912e-10,3.750171800821032e-10,0.09791915399307696,1.0257744175591577e-13,1.5155786108383553e-13,1.7610652730690003e-13,4.3824008778109764e-10
0.9020808780021856,2.5118170942735193e-10,3.7357950024808714e-10,0.09791912093617504,1.0247633707979065e-13,1.5139624138099438e-13,1.7590656072291543e-13,4.364484385988859e-10
0.902080911316709,2.502914826081804e-10,3.7214642650466263e-10,0.09791908762575738,1.0237421415280286e-13,1.512334099078134e-13,1.7570549492682675e-13,4.346663869371327e-10
0.9020809448832183,2.4940164516846446e-10,3.707179819713337e-10,0.09791905406333913,1.022710857200937e-13,1.510693808590851e-13,1.7550334028966843e-13,4.32894020141374e-10
0.9020809787002172,2.4851229848489526e-10,3.692941851777196e-10,0.09791902025041684,1.0216696446259982e-13,1.5090416829898803e-13,1.7530010698025367e-13,4.311310992568724e-10
0.9020810127662273,2.47623540211971e-10,3.6787505306666934e-10,0.09791898618846868,1.0206186299234788e-13,1.5073778616255644e-13,1.7509580509622447e-13,4.2937750005853864e-10
0.9020810470797886,2.4673546432795e-10,3.6646059836454526e-10,0.09791895187895472,1.0195579384788171e-13,1.5057024825112897e-13,1.7489044454568646e-13,4.276329936505107e-10
0.9020810816394591,2.458481615273977e-10,3.650508433910533e-10,0.09791891732331712,1.0184876949097133e-13,1.5040156825842015e-13,1.746840356628912e-13,4.2589789845076826e-10
0.9020811164438142,2.4496171896420796e-10,3.6364579495567146e-10,0.09791888252298038,1.017408023024049e-13,1.5023175973992194e-13,1.7447658809467372e-13,4.2417155129867e-10
0.9020811514914467,2.440762204427716e-10,3.622454617006007e-10,0.09791884747935159,1.0163190457838963e-13,1.5006083612171752e-13,1.7426811156167688e-13,4.2245395530953865e-10
0.902081186780967,2.431917467337939e-10,3.6084985935061074e-10,0.09791881219382062,1.0152208852795577e-13,1.4988881072047134e-13,1.7405861609649732e-13,4.2074533026925205e-10
0.9020812223110022,2.4230837538509405e-10,3.594589912117446e-10,0.09791877666776036,1.0141136626965597e-13,1.497156967194271e-13,1.73848111178818e-13,4.1904513317778853e-10
0.902081258080196,2.4142618097218817e-10,3.5807286529278205e-10,0.09791874090252693,1.0129974982904876e-13,1.4954150718307725e-13,1.7363660648935152e-13,4.173534842150578e-10
0.9020812940872089,2.405452352609228e-10,3.566914912262912e-10,0.09791870489945992,1.0118725113664934e-13,1.4936625506438561e-13,1.7342411177785636e-13,4.1567039254735626e-10
0.9020813303307178,2.396656073597711e-10,3.553148801227767e-10,0.09791866865988255,1.0107388202629985e-13,1.4918995321134358e-13,1.7321063685903127e-13,4.139958673867313e-10
0.9020813668094154,2.3878736345254707e-10,3.539430281899192e-10,0.09791863218510198,1.0095965423255808e-13,1.4901261433699717e-13,1.72996190881651e-13,4.123292685539622e-10
0.9020814035220107,2.3791056725208493e-10,3.5257594487044073e-10,0.09791859547640941,1.0084457938953413e-13,1.4883425105270394e-13,1.7278078357176718e-13,4.106710542831494e-10
0.9020814404672282,2.370352797954611e-10,3.5121362748371426e-10,0.09791855853508034,1.007286690289436e-13,1.4865487584404582e-13,1.7256442411329162e-13,4.090206974060725e-10
0.9020814776438077,2.3616155974758243e-10,3.4985608103984857e-10,0.0979185213623748,1.0061193457909433e-13,1.484745010913493e-13,1.7234712202131878e-13,4.0737844162943907e-10
0.9020815150505048,2.352894634726632e-10,3.485033095336856e-10,0.0979184839595375,1.0049438736400687e-13,1.4829313907015456e-13,1.721288867616076e-13,4.05744199984439e-10
0.9020815526860897,2.344190448307891e-10,3.471553051661208e-10,0.09791844632779807,1.0037603860175845e-13,1.4811080192781063e-13,1.7190972726793e-13,4.041174548281869e-10
0.9020815905493478,2.335503556872393e-10,3.4581207626026075e-10,0.09791840846837122,1.002568994044416e-13,1.4792750172252252e-13,1.7168965317716903e-13,4.0249878376187965e-10
0.902081628639079,2.3268344568755365e-10,3.4447361898950623e-10,0.09791837038245695,1.0013698077725145e-13,1.4774325039849344e-13,1.7146867358378734e-13,4.0088766771926e-10
0.9020816669540981,2.3181836233696896e-10,3.4313992907466036e-10,0.09791833207124076,1.0001629361774546e-13,1.4755805978776474e-13,1.7124679754931865e-13,3.992840335369623e-10
0.9020817054932336,2.3095515121363244e-10,3.4181100721427354e-10,0.09791829353589383,9.9894848715715e-14,1.4737194162392446e-13,1.710240343445686e-13,3.9768802629759713e-10
0.9020817442553288,2.3009385602684403e-10,3.404868532890782e-10,0.09791825477757321,9.977265675313684e-14,1.4718490754248669e-13,1.7080039319632089e-13,3.960995710088533e-10
0.9020817832392405,2.292345184690151e-10,3.39167458281567e-10,0.09791821579742199,9.964972830352372e-14,1.4699696906340244e-13,1.70575882925716e-13,3.945182698430782e-10
0.9020818224438394,2.2837717849960463e-10,3.3785282115485785e-10,0.09791817659656951,9.952607383212777e-14,1.468081376114056e-13,1.7035051269203668e-13,3.9294438420283936e-10
0.9020818618680098,2.2752187439739756e-10,3.3654294013279777e-10,0.09791813717613151,9.940170369620229e-14,1.4661842451634868e-13,1.7012429161223228e-13,3.9137784421583755e-10
0.9020819015106493,2.2666864267497918e-10,3.352378073236688e-10,0.09791809753721034,9.927662814486822e-14,1.4642784100165238e-13,1.6989722852016679e-13,3.898183652481067e-10
0.9020819413706689,2.2581751814425485e-10,3.339374145672972e-10,0.09791805768089512,9.915085731910258e-14,1.462363981860419e-13,1.6966933222073812e-13,3.8826588610836796e-10
0.9020819814469926,2.2496853425275545e-10,3.32641764272396e-10,0.09791801760826192,9.902440125274115e-14,1.4604410710907351e-13,1.6944061197288563e-13,3.867207799407893e-10
0.9020820217385572,2.2412172277148388e-10,3.313508442640451e-10,0.09791797732037395,9.889726987231971e-14,1.458509787002869e-13,1.6921107637931192e-13,3.8518243642840645e-10
0.9020820622443123,2.2327711386367656e-10,3.300646423727804e-10,0.0979179368182817,9.876947299705853e-14,1.4565702378161287e-13,1.689807340209112e-13,3.8365080147315843e-10
0.9020821029632199,2.2243473642376018e-10,3.287831572538062e-10,0.09791789610302312,9.864102033987883e-14,1.4546225309349048e-13,1.687495939389232e-13,3.8212625503578566e-10
0.9020821438942545,2.2159461804062403e-10,3.2750638404864905e-10,0.0979178551756238,9.851192150817512e-14,1.4526667728843507e-13,1.6851766500751057e-13,3.806086263322354e-10
0.9020821850364026,2.2075678483193486e-10,3.2623430921508887e-10,0.09791781403709712,9.838218600393106e-14,1.4507030691345619e-13,1.6828495569934028e-13,3.790975322606463e-10
0.902082226388663,2.199212617109089e-10,3.2496692739640827e-10,0.09791777268844444,9.825182322463236e-14,1.4487315243023793e-13,1.680514748274585e-13,3.7759324846278956e-10
0.9020822679500463,2.1908807221691732e-10,3.2370422456910485e-10,0.09791773113065522,9.812084246351124e-14,1.446752241974725e-13,1.678172308033358e-13,3.7609539410135903e-10
0.9020823097195748,2.1825723891534835e-10,3.224462003274091e-10,0.0979176893647072,9.798925291102657e-14,1.4447653250286576e-13,1.6758223261961208e-13,3.7460446350285114e-10
0.9020823516962824,2.174287832092375e-10,3.211928452206212e-10,0.09791764739156658,9.785706365559681e-14,1.4427708754410477e-13,1.6734648885560045e-13,3.7312007267181473e-10
0.9020823938792142,2.1660272524335671e-10,3.1994414411164886e-10,0.09791760521218813,9.772428368392187e-14,1.440768994179134e-13,1.6711000781666585e-13,3.7164195524940885e-10
0.9020824362674268,2.15779084095799e-10,3.18700087414706e-10,0.09791756282751539,9.75909218818588e-14,1.4387597813420762e-13,1.6687279802793995e-13,3.7017028416808254e-10
0.9020824788599878,2.149578778830086e-10,3.1746066797597134e-10,0.09791752023848077,9.745698703554721e-14,1.4367433362285966e-13,1.6663486810128002e-13,3.6870511957022036e-10
0.9020825216559758,2.1413912378754167e-10,3.1622587818181633e-10,0.09791747744600575,9.732248783252285e-14,1.4347197573385647e-13,1.6639622660896037e-13,3.6724641168761924e-10
0.9020825646544801,2.133228378120643e-10,3.1499569915477746e-10,0.097917434451001,9.718743286192101e-14,1.4326891421370763e-13,1.6615688160225577e-13,3.657936788444559e-10
0.9020826078546008,2.1250903524724412e-10,3.137701286457042e-10,0.09791739125436653,9.705183061615632e-14,1.4306515874400278e-13,1.659168418394014e-13,3.6434753341993683e-10
0.9020826512554484,2.116977304065088e-10,3.1254915273908107e-10,0.09791734785699185,9.691568949161184e-14,1.4286071891638447e-13,1.6567611554519808e-13,3.6290748997941595e-10
0.9020826948561438,2.108889366662788e-10,3.113327575285524e-10,0.09791730425975609,9.67790177893827e-14,1.4265560423409204e-13,1.6543471091707042e-13,3.614735078857048e-10
0.9020827386558181,2.1008266664106494e-10,3.1012093452679436e-10,0.09791726046352812,9.664182371651775e-14,1.4244982412532212e-13,1.651926363652434e-13,3.600457636818169e-10
0.9020827826536127,2.0927893227299168e-10,3.0891367755827086e-10,0.09791721646916679,9.65041153874604e-14,1.4224338794927622e-13,1.6494990038022913e-13,3.5862432105289893e-10
0.9020828268486787,2.08477744503331e-10,3.077109663397868e-10,0.09791717227752092,9.636590082430872e-14,1.4203630496594683e-13,1.6470651080540997e-13,3.572085924798062e-10
0.902082871240177,2.076791135299282e-10,3.0651278916623253e-10,0.09791712788942955,9.622718795786817e-14,1.4182858435680529e-13,1.6446247582921893e-13,3.5579887061934283e-10
0.9020829158272785,2.0688304903822777e-10,3.0531914228193476e-10,0.09791708330572203,9.608798462938097e-14,1.416202352433424e-13,1.6421780396624624e-13,3.543954405318718e-10
0.9020829606091634,2.0608955986152277e-10,3.041300076358627e-10,0.09791703852721816,9.594829859103235e-14,1.4141126665612877e-13,1.6397250307764445e-13,3.529977141024645e-10
0.9020830055850212,2.052986540229414e-10,3.0294536745855894e-10,0.09791699355472828,9.580813750653682e-14,1.4120168753699473e-13,1.6372658100250038e-13,3.516056587245027e-10
0.902083050754051,2.0451033911675998e-10,3.017652177775255e-10,0.0979169483890535,9.566750895291711e-14,1.409915067707654e-13,1.6348004615785753e-13,3.502197834094141e-10
0.902083096115461,2.0372462210205913e-10,3.0058954574727117e-10,0.09791690303098571,9.552642042150151e-14,1.4078073316612097e-13,1.6323290654715405e-13,3.4883971838448447e-10
0.9020831416684683,2.0294150918939906e-10,2.994183330008886e-10,0.09791685748130778,9.538487931847687e-14,1.405693754445214e-13,1.6298516989897743e-13,3.4746521106745337e-10
0.9020831874122989,2.0216100608386195e-10,2.9825156958885876e-10,0.09791681174079364,9.524289296618558e-14,1.4035744226009212e-13,1.6273684427923847e-13,3.4609655598158683e-10
0.9020832333461878,2.013831179293139e-10,2.9708924253278224e-10,0.09791676581020844,9.510046860415841e-14,1.4014494219369105e-13,1.624879375922254e-13,3.447336070665984e-10
0.9020832794693786,2.0060784932879634e-10,2.959313387519401e-10,0.09791671969030866,9.49576133901447e-14,1.399318837536153e-13,1.6223845770680879e-13,3.433763298519917e-10
0.9020833257811235,1.9983520443255684e-10,2.9477784777687856e-10,0.09791667338184218,9.481433440136326e-14,1.3971827538223317e-13,1.6198841257637114e-13,3.420247986627475e-10
0.9020833722806829,1.9906518674433161e-10,2.936287507266864e-10,0.09791662688554849,9.467063863504223e-14,1.395041254382313e-13,1.6173780975258947e-13,3.40678652735343e-10
0.9020834189673259,1.9829779929262466e-10,2.924840344593651e-10,0.09791658020215871,9.452653300947398e-14,1.3928944221050943e-13,1.614866570033235e-13,3.393380811040309e-10
0.9020834658403295,1.975330447160744e-10,2.913436884450002e-10,0.09791653333239578,9.438202436528411e-14,1.390742339247166e-13,1.6123496217998132e-13,3.38003159514947e-10
0.9020835128989789,1.9677092527217514e-10,2.9020770186682853e-10,0.09791648627697452,9.423711946665656e-14,1.3885850874321117e-13,1.6098273309159926e-13,3.3667385332275585e-10
0.9020835601425674,1.96011442641169e-10,2.8907605551811146e-10,0.09791643903660177,9.409182500184582e-14,1.3864227474729368e-13,1.6072997714519043e-13,3.353498037550798e-10
0.902083607570396,1.952545980950102e-10,2.8794873595164154e-10,0.09791639161197649,9.394614758420177e-14,1.3842553995106565e-13,1.6047670196321138e-13,3.3403120177855444e-10
0.9020836551817735,1.945003926488182e-10,2.8682573505984497e-10,0.09791634400378985,9.38000937536305e-14,1.3820831231386158e-13,1.6022291537096835e-13,3.3271823325997276e-10
0.9020837029760165,1.9374882692300086e-10,2.8570703885448605e-10,0.09791629621272538,9.36536699775276e-14,1.3799059972768738e-13,1.5996862490523278e-13,3.314106462421936e-10
