c1,c2,c3,i1,i2,i3,i4,o
0.6226932664792223,0.37502356579085877,3.6566115069607267e-06,0.0014205216901423292,0.0008555241210492636,8.341614433701471e-09,7.868169462843979e-09,3.449097436651747e-06
0.62269423381684,0.3750226380011247,3.6560668021845076e-06,0.001420499553272948,0.0008555073434384688,8.34023012628092e-09,7.867845930116697e-09,3.449010445712257e-06
0.6226960409779042,0.37502090866662113,3.6551054856807102e-06,0.0014204557273195877,0.0008554745214935458,8.337757709174315e-09,7.867100368596006e-09,3.4487963177465295e-06
0.6226985631880303,0.3750185008051775,3.6538270597081594e-06,0.0014203909793375328,0.0008554265698500087,8.334430211725305e-09,7.865882318021706e-09,3.4484302322578375e-06
0.6227016911939147,0.3750155219655666,3.652304198701489e-06,0.0014203060874536785,0.0008553643533253936,8.330419457348677e-09,7.8641721259991e-09,3.4479009493556446e-06
0.6227053303749447,0.375012065154094,3.650590151818465e-06,0.0014202018132569243,0.0008552886735699823,8.325852749589788e-09,7.861970217590219e-09,3.4472061596972917e-06
0.6227093990170779,0.3750082105601658,3.6487243744407528e-06,0.0014200788967062294,0.0008552002722669608,8.320825678637757e-09,7.85928981540388e-09,3.446349293074296e-06
0.6227138266976028,0.3750040271674133,3.6467365027523006e-06,0.0014199380539170541,0.0008550998356639715,8.315411174742539e-09,7.856151974712751e-09,3.4453373369731796e-06
0.6227185528480972,0.3749995741862585,3.6446491383091212e-06,0.0014197799758815053,0.0008549879990236275,8.309665857979565e-09,7.852582214697094e-09,3.4441793528467243e-06
0.6227235254802468,0.37499490232340477,3.64247980447997e-06,0.0014196053279051436,0.0008548653509166437,8.303634505305697e-09,7.84860825463857e-09,3.4428854794929923e-06
0.6227287000580821,0.3749900549047588,3.640242326243121e-06,0.00141941474962046,0.0008547324373318746,8.297353207065906e-09,7.844258513980708e-09,3.4414662688975894e-06
0.6227340385032164,0.37498506886533134,3.6379478072242996e-06,0.0014192088554214,0.0008545897655575629,8.290851607548865e-09,7.839561138856573e-09,3.4399322533520573e-06
0.6227395083209327,0.37497997561840135,3.6356053244889547e-06,0.0014189882351790925,0.0008544378077932815,8.28415450300793e-09,7.834543389760414e-09,3.43829367135494e-06
0.622745081835404,0.3749748018157587,3.633222424796821e-06,0.0014187534551294034,0.0008542770044689533,8.277282987612121e-09,7.829231275286433e-09,3.4365603000372265e-06
0.6227507355226733,0.37496957001046005,3.6308054812818704e-06,0.0014185050588535143,0.0008541077672645955,8.270255280577233e-09,7.823649352167605e-09,3.434741362676688e-06
0.6227564494305282,0.3749642992329928,3.628359951504436e-06,0.0014182435682977966,0.0008539304818377608,8.263087327928164e-09,7.817820636276884e-09,3.4328454839913753e-06
0.6227622066751002,0.3749590054910241,3.62589056577935e-06,0.0014179694847978738,0.0008537455102743739,8.255793244555064e-09,7.811766586455312e-09,3.4308806778302864e-06
0.6227679930048519,0.3749537022020654,3.6234014660633783e-06,0.001417683290084757,0.0008535531932835086,8.248385642746852e-09,7.805507134968553e-09,3.4288543555746416e-06
0.6227737964235064,0.37494840056748097,3.6208963097477793e-06,0.001417385447259648,0.0008533538521586739,8.24087587971434e-09,7.799060746729647e-09,3.426773348087245e-06
0.622779606864375,0.3749431098953658,3.6183783482446123e-06,0.0014170764017296575,0.0008531477905283448,8.233274246991963e-09,7.792444495123647e-09,3.4246439342649995e-06
0.6227854159094001,0.3749378378789549,3.615850487654662e-06,0.0014167565821003143,0.0008529352959175358,8.225590117869878e-09,7.785674146368454e-09,3.4224718752449518e-06
0.6227912165470317,0.3749325908364239,3.6133153362084967e-06,0.0014164264010230031,0.0008527166411406876,8.217832064239886e-09,7.778764246947257e-09,3.4202624483089877e-06
