Type,AP_height,AP_width,AP1_peak,AP1_width,Spikecount,ISI mean,dvdt Peak1 Height,dvdt Peak1 Voltage,dvdt Peak2 Height,dvdt Peak2 Voltage,dvdt Threshold,ais spikecount,nex spikecount,disdend spikecount
E1211K_010524HOF,26.22086629634467,0.29999999999998295,30.064249226324904,0.7274488819069524,8,61.685714285724146,361.8729349242315,-44.978166256724535,550.3398610622146,-0.32739205084244816,-57.1124345874952,8,0,0
