Type,AP_height,AP_width,AP1_peak,AP1_width,Spikecount,ISI mean,dvdt Peak1 Height,dvdt Peak1 Voltage,dvdt Peak2 Height,dvdt Peak2 Voltage,dvdt Threshold,ais spikecount,nex spikecount,disdend spikecount
na12_HMM_TF100923,26.05421882829988,0.29999999999998295,30.125321888369786,0.7255683474620426,8,61.90000000000991,368.2057941311541,-45.10981694575171,565.0563052329492,1.025868842199963,-57.11406337870733,8,0,0
