Type,AP_height,AP_width,AP1_peak,AP1_width,Spikecount,ISI mean,dvdt Peak1 Height,dvdt Peak1 Voltage,dvdt Peak2 Height,dvdt Peak2 Voltage,dvdt Threshold,dvdt Peak2 Shoulder Before,dvdt Peak2 Shoulder After,dvdt Threshold_DEBUG,ais spikecount,nex spikecount,disdend spikecount
./Plots/12HH16HH//25-AllSynthMuts_EFEL_052225/mut4_1,26.276639845060643,0.0,29.064533376968395,1.4833123308213814,9,52.75000000000719,367.7798641166547,4.413594469299086,366.21162009508595,4.258910504457019,-48.739979392242645,254.22887897308541,53.55686155875361,-48.739979392242645,9,0,0
