Type,AP_height,AP_width,AP1_peak,AP1_width,Spikecount,ISI mean,dvdt Peak1 Height,dvdt Peak1 Voltage,dvdt Peak2 Height,dvdt Peak2 Voltage,dvdt Threshold,dvdt Peak2 Shoulder Before,dvdt Peak2 Shoulder After,dvdt Threshold_DEBUG,ais spikecount,nex spikecount,disdend spikecount
./Plots/12HH16HH//25-AllSynthMuts_EFEL_052225/mut10_1,28.015855622807397,0.0,28.5932885220125,2.162731514075611,10,51.25555555556294,318.4872687086276,-27.21048778831458,496.3324123090764,6.088099012832962,-48.66662316053338,316.72765651040817,317.72570947449094,-48.66662316053338,10,0,0
