Type,AP_height,AP_width,AP1_peak,AP1_width,Spikecount,ISI mean,dvdt Peak1 Height,dvdt Peak1 Voltage,dvdt Peak2 Height,dvdt Peak2 Voltage,dvdt Threshold,ais spikecount,nex spikecount,disdend spikecount
mut6_3_121123,25.237622448329823,0.19999999999998863,28.470177342622495,0.7404646276536807,8,60.55714285715246,349.41352502202534,-44.61976677494483,506.4976279768484,1.7165033737421167,-57.115268015357515,8,0,0
