Type,AP_height,AP_width,AP1_peak,AP1_width,Spikecount,ISI mean,dvdt Peak1 Height,dvdt Peak1 Voltage,dvdt Peak2 Height,dvdt Peak2 Voltage,dvdt Threshold,ais spikecount,nex spikecount,disdend spikecount
mut6_1_121123,25.74818199442567,0.19999999999998863,29.562681662445947,0.7268925761417263,8,60.914285714295396,356.0540569103942,-44.724480215766015,520.553089459356,2.489378580388558,-57.115764768087125,8,0,0
