c1,c2,c3,i1,i2,i3,i4,o
0.6226932664792223,0.37502356579085877,3.6566115069607267e-06,0.0014205216901423292,0.0008555241210492636,8.341614433701471e-09,7.868169462843979e-09,3.449097436651747e-06
0.6226934956740872,0.37502334597059434,3.656481975941055e-06,0.0014205164448181915,0.0008555201456451212,8.34128628683551e-09,7.868092654295266e-09,3.449073500342238e-06
0.6226938986128879,0.3750229604463263,3.656267524487144e-06,0.0014205066369414453,0.0008555128057001453,8.340736033604067e-09,7.867924111124665e-09,3.4490219594714633e-06
0.6226944285470283,0.3750224547463445,3.6559999786645837e-06,0.0014204929052035286,0.0008555026539863523,8.340040337400836e-09,7.86766125326613e-09,3.448939757103476e-06
0.6226950546251755,0.3750218589454577,3.655697438092002e-06,0.001420475653765771,0.000855490044933649,8.33924306804554e-09,7.867306418106342e-09,3.448826679726331e-06
0.6226957566295608,0.3750211927825812,3.6553697691742297e-06,0.0014204551291627607,0.0008554751998514971,8.338368319714908e-09,7.866863916436141e-09,3.4486838422525053e-06
0.6226965208555159,0.3750204696590578,3.655022322799082e-06,0.001420431485475236,0.0008554582609623012,8.337429305901689e-09,7.866338659361779e-09,3.448512897948623e-06
0.622697337614889,0.3750196990617613,3.6546580374755125e-06,0.0014204048235311334,0.0008554393239685033,8.33643340438684e-09,7.865735515320994e-09,3.448315643691028e-06
0.6226981997807143,0.3750188879767436,3.6542785774153964e-06,0.0014203752130658063,0.0008554184566232075,8.335384892034395e-09,7.865059029894597e-09,3.4480938317390467e-06
0.6226991019243769,0.37501804172829184,3.653884942431307e-06,0.001420342705296151,0.0008553957094026318,8.334286413824991e-09,7.864313328263831e-09,3.4478490900811752e-06
0.6227000397854825,0.3750171644951093,3.6534777943393735e-06,0.001420307340249326,0.0008553711218257692,8.33313977228765e-09,7.863502107410842e-09,3.4475828970797722e-06
0.6227010099329036,0.3750162596407948,3.6530576307479357e-06,0.0014202691511806395,0.0008553447263346608,8.331946351298685e-09,7.862628669268404e-09,3.44729658070523e-06
0.6227020095398362,0.3750153299334644,3.6526248766908973e-06,0.0014202281673246445,0.0008553165507612881,8.330707341593754e-09,7.861695969554208e-09,3.4469913333644046e-06
0.622703036229674,0.3750143776964379,3.6521799313067124e-06,0.001420184415655,0.0008552866199429186,8.329423857983467e-09,7.860706669269335e-09,3.4466682282473386e-06
0.622704087967614,0.37501340491436397,3.651723190054686e-06,0.0014201379220318718,0.0008552549568041027,8.328096997321718e-09,7.85966318271619e-09,3.4463282358382738e-06
0.6227051629828172,0.3750124133095429,3.651255053948253e-06,0.001420088711957437,0.0008552215830926773,8.326727864299328e-09,7.858567719572957e-09,3.445972240382945e-06
0.6227062597115698,0.3750114043977471,3.6507759319489876e-06,0.001420036811073035,0.0008551865198845511,8.325317580115076e-09,7.857422320361821e-09,3.4456010536256223e-06
0.6227073767552128,0.3750103795296118,3.6502862400957923e-06,0.001419982245481865,0.000855149787930214,8.323867282419998e-09,7.856228885643962e-09,3.445215427218378e-06
0.6227085128486463,0.37500933992168445,3.6497863989095116e-06,0.0014199250419517323,0.0008551114078908884,8.322378121162112e-09,7.854989199539603e-09,3.444816060458265e-06
0.6227096668365136,0.37500828667995834,3.6492768306578015e-06,0.0014198652280342924,0.0008550714004966959,8.320851252888247e-09,7.853704948577133e-09,3.4444036101926413e-06
0.6227108376550259,0.37500722081788174,3.648757956455957e-06,0.0014198028321257424,0.0008550297866492104,8.319287834814835e-09,7.852377736537967e-09,3.4439786955432597e-06
0.6227120243179642,0.37500614327027043,3.6482301937103597e-06,0.0014197378834863968,0.0008549865874841672,8.317689019328058e-09,7.851009096116013e-09,3.4435419029997304e-06
0.6227132259058005,0.37500505490416075,3.6476939540794823e-06,0.001419670412231502,0.000854941824405591,8.316055949202848e-09,7.849600498063166e-09,3.443093791239994e-06
0.6227144415571569,0.3750039565273635,3.64714964167271e-06,0.0014196004493021574,0.0008548955190994876,8.314389753604885e-09,7.848153358272498e-09,3.4426348930969803e-06
0.6227156704620314,0.37500284889528146,3.6465976517873104e-06,0.001419528026422753,0.0008548476935330322,8.312691544862434e-09,7.846669043335289e-09,3.442165719147377e-06
0.622716911856359,0.37500173271640863,3.646038369736536e-06,0.0014194531760495976,0.0008547983699436115,8.310962415915222e-09,7.845148874806972e-09,3.4416867579571834e-06
0.6227181650175924,0.37500060865682444,3.645472170319792e-06,0.0014193759313141207,0.0008547475708209116,8.30920343837662e-09,7.84359413264243e-09,3.441198480200731e-06
0.6227194292610594,0.37499947734391675,3.644899417143539e-06,0.0014192963259631324,0.0008546953188844069,8.307415661085114e-09,7.842006057804803e-09,3.4407013373419853e-06
0.6227207039369203,0.37499833936951105,3.64432046241383e-06,0.001419214394297931,0.000854641637057983,8.305600109082342e-09,7.84038585441328e-09,3.440195764557581e-06
0.6227219884275862,0.37499719529253817,3.6437356466454182e-06,0.0014191301711135498,0.0008545865484429578,8.303757782922324e-09,7.83873469141395e-09,3.439682179968502e-06
0.6227232821454997,0.3749960456413412,3.6431452988063263e-06,0.0014190436916390566,0.0008545300762904211,8.301889658271574e-09,7.837053704039943e-09,3.4391609876082295e-06
0.6227245845311967,0.3749948909156978,3.6425497361821687e-06,0.0014189549914795485,0.0008544722439735599,8.299996685715359e-09,7.835343994937037e-09,3.438632575481576e-06
0.6227258950515948,0.3749937315886152,3.641949264612968e-06,0.001418864106560267,0.0008544130749604368,8.29807979074941e-09,7.83360663521002e-09,3.4380973181129416e-06
0.6227272131984601,0.37499256810794174,3.641344178671642e-06,0.0014187710730731145,0.0008543525927875488,8.29613987390987e-09,7.831842665318313e-09,3.4375555763769184e-06
0.622728538487022,0.3749914008978282,3.6407347617616935e-06,0.0014186759274257285,0.0008542908210343878,8.294177811002379e-09,7.830053095846653e-09,3.437007696987895e-06
0.6227298704547086,0.37499023036006424,3.6401212865236244e-06,0.001418578706193198,0.00085422778329914,8.29219445342811e-09,7.82823890829632e-09,3.436454014871423e-06
0.6227312086599833,0.3749890568753099,3.63950401502432e-06,0.0014184794460724338,0.000854163503175609,8.290190628566892e-09,7.826401055764865e-09,3.4358948519914945e-06
0.622732552681268,0.37498788080423634,3.638883199065399e-06,0.0014183781838391692,0.000854098004231398,8.28816714021073e-09,7.82454046362457e-09,3.435330518383573e-06
0.622733902115941,0.3749867024885884,3.63825908047032e-06,0.001418274956307536,0.000854031309987364,8.286124769032574e-09,7.822658030171084e-09,3.4347613123183065e-06
0.6227352565794004,0.3749855222521777,3.6376318914303074e-06,0.0014181698002921283,0.0008539634438983238,8.28406427308374e-09,7.820754627273699e-09,3.4341875210586566e-06
0.6227366157041859,0.3749843404018137,3.637001854763896e-06,0.0014180627525724706,0.0008538944293349862,8.281986388305228e-09,7.818831100989215e-09,3.4336094205943168e-06
0.6227379791391534,0.37498315722817893,3.636369184229668e-06,0.001417953849859784,0.0008538242895670706,8.279891829051037e-09,7.81688827218276e-09,3.433027276312028e-06
0.6227393465486971,0.3749819730066525,3.635734084895466e-06,0.0014178431287659458,0.000853753047747565,8.277781288622292e-09,7.814926937161148e-09,3.4324413438092804e-06
0.622740717612016,0.374980787998087,3.635096753308025e-06,0.0014177306257745364,0.0008536807268980725,8.27565543979305e-09,7.812947868241997e-09,3.431851867810842e-06
0.6227420920224207,0.3749796024495414,3.6344573779003346e-06,0.001417616377213865,0.0008536073498951977,8.273514935344252e-09,7.810951814387949e-09,3.431259084145396e-06
0.6227434694866787,0.3749784165949733,3.6338161392420575e-06,0.001417500419231873,0.0008535329394579171,8.271360408590376e-09,7.808939501792771e-09,3.430663219097636e-06
0.622744849724394,0.3749772306558929,3.6331732103452534e-06,0.0014173827877728097,0.0008534575181358837,8.269192473901909e-09,7.806911634479098e-09,3.4300644901303102e-06
0.6227462324674211,0.374976044841982,3.632528756819138e-06,0.0014172635185555845,0.0008533811082986154,8.267011727211482e-09,7.804868894845226e-09,3.4294631050997977e-06
0.6227476174593088,0.37497485935167874,3.6318829373914577e-06,0.001417142647053707,0.0008533037321255203,8.264818746531427e-09,7.802811944316766e-09,3.4288592652627986e-06
0.6227490044547744,0.3749736743727312,3.631235903839567e-06,0.0014170202084767163,0.0008532254115967082,8.262614092435328e-09,7.800741423818424e-09,3.428253161480187e-06
0.6227503932192044,0.3749724900827215,3.630587801546273e-06,0.0014168962377530245,0.0008531461684845482,8.260398308554414e-09,7.798657954421196e-09,3.427644978829128e-06
0.622751783528182,0.37497130664956135,3.6299387695092736e-06,0.001416770769514091,0.0008530660243459288,8.258171922044096e-09,7.796562137824585e-09,3.427034893240809e-06
0.6227531751670382,0.374970124231962,3.6292889406960343e-06,0.0014166438380798496,0.0008529850005151797,8.255935444049671e-09,7.794454556929484e-09,3.426423074083943e-06
0.6227545679304272,0.37496894297987876,3.6286384422625495e-06,0.0014165154774453221,0.0008529031180976205,8.253689370159948e-09,7.79233577636577e-09,3.425809683651486e-06
