Voltage
-72.0
-72.00247496833316
-72.00447854666864
-72.00628153891608
-72.00797279453384
-72.009588964158
-72.01114885554179
-72.01266379435309
-72.01414132679707
-72.01558680830783
-72.0170042050519
-72.01839654970016
-72.01976622214315
-72.02111513180753
-72.02244484061788
-72.02375664839482
-72.02505165363274
-72.02633079768188
-72.02759489747204
-72.02884467015357
-72.03008075192497
-72.0313037126051
-72.03251406704085
-72.03371228412777
-72.03489879400769
-72.03607399385812
-72.0372382525837
-72.0383919146438
-72.03953530319531
-72.04066872268909
-72.04179246102748
-72.04290679136751
-72.0440119736364
-72.04510825581264
-72.0461958750147
-72.04727505843188
-72.0483460241242
-72.04940898171421
-72.05046413298838
-72.05151167242313
-72.05255178764749
-72.05358465985233
-72.05461046415455
-72.05562936992285
-72.05664154107085
-72.0576471363221
-72.05864630945122
-72.0596392095041
-72.06062598100004
-72.0616067641184
-72.06258169487128
-72.06355090526435
-72.06451452344687
-72.06547267385238
-72.06642547733097
-72.06737305127392
-72.06831550973175
-72.06925296352604
-72.07018552035582
-72.07111328489881
-72.07203635890811
-72.07295484130466
-72.07386882826582
-72.07477841331023
-72.07568368737948
-72.07658473891645
-72.0774816539409
-72.07837451612224
-72.07926340684966
-72.0801484052999
-72.08102958850262
-72.08190703140372
-72.08278080692635
-72.08365098603022
-72.0845176377687
-72.08538082934434
-72.08624062616258
-72.0870970918837
-72.08795028847332
-72.08880027625125
-72.08964711393888
-72.09049085870518
-72.09133156621127
-72.09216929065362
-72.09300408480607
-72.09383600006053
-72.09466508646656
-72.09549139276957
-72.09631496644818
-72.09713585375023
-72.09795409972796
-72.0987697482719
-72.09958284214407
-72.1003934230099
-72.1012015314695
-72.10200720708772
-72.1028104884237
-72.10361141305914
-72.10441001762614
-72.10520633783385
-72.1060004084947
-72.10679226354961
-72.10758193609259
-72.10836945839452
-72.10915486192637
-72.10993817738161
-72.11071943469804
-72.11149866307896
-72.11227589101374
-72.11305114629775
-72.11382445605172
-72.11459584674054
-72.11536534419159
-72.11613297361227
-72.11689875960741
-72.1176627261958
-72.1184248968265
-72.11918529439444
-72.11994394125584
-72.12070085924292
-72.1214560696783
-72.12220959338897
-72.12296145071988
-72.12371166154702
-72.12446024529027
-72.1252072209257
-72.12595260699776
-72.12669642163073
-72.12743868254023
-72.12817940704426
-72.1289186120737
-72.12965631418284
-72.13039252955936
-72.13112727403418
-72.13186056309088
-72.13259241187498
-72.13332283520279
-72.13405184757018
-72.134779463161
-72.13550569585522
-72.13623055923692
-72.13695406660202
-72.1376762309657
-72.13839706506974
-72.13911658138962
-72.13983479214126
-72.14055170928786
-72.1412673445462
-72.141981709393
-72.14269481507107
-72.14340667259518
-72.14411729275785
-72.14482668613495
-72.14553486309107
-72.14624183378493
-72.14694760817439
-72.14765219602147
-72.14835560689728
-72.1490578501866
-72.1497589350925
-72.15045887064083
-72.15115766568448
-72.15185532890763
-72.15255186882979
-72.15324729380977
-72.15394161204956
-72.15463483159806
-72.15532696035474
-72.15601800607318
-72.15670797636452
-72.15739687870075
-72.15808472041806
-72.15877150871998
-72.15945725068043
-72.16014195324672
-72.16082562324252
-72.16150826737062
-72.16218989221576
-72.1628705042473
-72.16355010982176
-72.16422871518547
-72.164906326477
-72.16558294972951
-72.1662585908732
-72.1669332557375
-72.16760695005337
-72.16827967945538
-72.1689514494839
-72.16962226558708
-72.17029213312286
-72.17096105736097
-72.17162904348476
-72.17229609659306
-72.172962221702
-72.17362742374674
-72.17429170758317
-72.17495507798961
-72.17561753966838
-72.1762790972474
-72.17693975528175
-72.17759951825516
-72.17825839058139
-72.17891637660583
-72.1795734806067
-72.18022970679657
-72.18088505932353
-72.18153954227262
-72.18219315966697
-72.18284591546913
-72.18349781358218
-72.18414885785093
-72.18479905206307
-72.18544839995029
-72.18609690518933
-72.18674457140307
-72.18739140216152
-72.1880374009829
-72.18868257133458
-72.18932691663404
-72.18997044024981
-72.19061314550241
-72.19125503566524
-72.19189611396544
