Type,AP_height,AP_width,AP1_peak,AP1_width,Spikecount,ISI mean,dvdt Peak1 Height,dvdt Peak1 Voltage,dvdt Peak2 Height,dvdt Peak2 Voltage,dvdt Threshold,ais spikecount,nex spikecount,disdend spikecount
mut12_4_121123,24.94513168173537,0.29999999999998295,28.240613969165093,0.7449887018418461,8,61.000000000009706,358.0991158353953,-43.901477183407096,533.2624349318457,1.6686515720101869,-57.11356036062364,8,0,0
