Type,AP_height,AP_width,AP1_peak,AP1_width,Spikecount,ISI mean,dvdt Peak1 Height,dvdt Peak1 Voltage,dvdt Peak2 Height,dvdt Peak2 Voltage,dvdt Threshold,ais spikecount,nex spikecount,disdend spikecount
mut2_3_121123,25.618022775827985,0.19999999999998863,29.623281512297307,0.7129327551208756,8,61.11428571429544,363.4447523382008,-44.82099265716875,537.5987960381494,1.3253056500567952,-57.11206973431151,8,0,0
