Type,AP_height,AP_width,AP1_peak,AP1_width,Spikecount,ISI mean,dvdt Peak1 Height,dvdt Peak1 Voltage,dvdt Peak2 Height,dvdt Peak2 Voltage,dvdt Threshold,ais spikecount,nex spikecount,disdend spikecount
mut3_1_121123,24.479222216782183,0.19999999999998863,28.874198099445866,0.7379783190676186,8,60.885714285723964,349.2069478904177,-43.9759050974975,507.72658556749076,2.6764043851834796,-57.11294077191948,8,0,0
