Type,AP_height,AP_width,AP1_peak,AP1_width,Spikecount,ISI mean,dvdt Peak1 Height,dvdt Peak1 Voltage,dvdt Peak2 Height,dvdt Peak2 Voltage,dvdt Threshold,ais spikecount,nex spikecount,disdend spikecount
R853Q_010524HOF,24.741816755093016,0.19999999999998863,28.25517781741727,0.7434644229743822,8,60.55714285715246,349.7151172198741,-44.386177236371466,506.04221039007166,2.1700248364383836,-57.11472869205629,8,0,0
